timestamp,open,high,low,close,volume,rsi,macd,macd_signal,ema_9,ema_21,atr,obi,funding_rate,whale_flow,btc_dominance,liq_heatmap_density
2026-03-28 18:00:00,66846.2,66963.51,66834.87,66908.03,234.04169,55.12807172984221,-11.129998439791962,-143.20437359667855,66745.55647932248,66651.3744029824,337.9793998167535,0.645,-0.00011143,0.01535806790922288,52.13646853169105,0.6198230295941578
2026-03-28 19:00:00,66908.03,66954.0,66804.71,66916.52,202.96743,55.32681152671119,7.926001637373702,-112.97829854986811,66779.74918345799,66675.47854816582,324.5015855441278,0.218,-0.00011143,-0.014018369792574849,53.273803590981544,0.9351328118971891
2026-03-28 20:00:00,66916.52,67010.0,66906.0,66906.0,262.72665,55.001739747294295,21.926389143554843,-85.99736101118353,66804.99934676639,66696.4350437871,308.7514722909758,0.802,-0.00011143,0.030080042450447902,50.521247193604246,0.18716328907036028
2026-03-28 21:00:00,66906.0,66926.31,66600.01,66685.53,291.07026,48.56212673069297,15.058129906028626,-65.7862628277411,66781.1054774131,66695.44367617009,310.00493855590634,0.854,-0.00011143,0.01130594717683623,51.93224289006118,0.5668584870816029
2026-03-28 22:00:00,66685.53,66788.88,66588.22,66755.88,224.47432,50.5515857372822,15.117378310736967,-49.60553460004549,66776.0603819305,66700.93788742735,302.1945858019132,0.625,-0.00011143,0.01198744892018997,51.92552896405117,0.91954379394263
2026-03-28 23:00:00,66755.88,66755.88,66283.38,66377.03,333.40975,41.29001053339525,-15.230132236116333,-42.73045412725966,66696.2543055444,66671.49171584305,314.3592582446337,0.632,-0.00011143,-0.02238517884762763,51.50315298989908,0.06414712266149247
2026-03-29 00:00:00,66377.04,66500.0,66281.4,66487.93,285.17232,44.49572925163767,-29.986385431111557,-40.18164038803004,66654.58944443552,66654.80428713004,307.51931122716024,0.631,-0.00011143,0.02411996106095629,53.35619741487821,0.35831789733881236
2026-03-29 01:00:00,66487.93,66620.0,66385.88,66569.22,295.19169,46.78925191551622,-34.72115490944998,-39.089543292314026,66637.51555554842,66647.02389739094,302.27650328236274,0.629,-0.00011143,-0.042807349534309584,52.211035855805136,0.09908416504605033
2026-03-29 02:00:00,66569.22,66843.66,66540.96,66818.0,293.83335,53.16731377546483,-18.18935145334399,-34.90950492452002,66673.61244443874,66662.56717944631,302.30675304790805,0.635,-0.00011143,-0.014157816414608886,52.05672851686046,0.09636705672814228
2026-03-29 03:00:00,66818.01,67130.5,66760.48,66912.0,660.9466,55.34529274778455,2.468777766727726,-27.433848386270476,66721.289955551,66685.24289040573,307.14341354448635,0.281,-0.00011143,-0.024148891857387333,51.131238421878216,0.8381954214848255
2026-03-29 04:00:00,66912.0,66936.6,66717.51,66735.14,168.5724,50.57919467749229,4.51729749450169,-21.04361921011604,66724.0599644408,66689.77899127793,300.85388400559526,0.105,-0.00011143,-0.0005862273630999337,50.33212941360337,0.03331716161530551
2026-03-29 05:00:00,66735.14,66828.05,66597.1,66771.94,418.44564,51.51480353897284,9.006396455079084,-15.033616077077017,66733.63597155265,66697.24817388902,295.8607494337668,0.239,-0.00011143,-0.031167115805315095,51.04217905105462,0.22947097165177688
2026-03-29 06:00:00,66771.94,66872.0,66636.0,66738.5,418.74617,50.57778655828202,9.75328143608931,-10.076236574443753,66734.60877724212,66700.9983398991,291.58498161706916,0.155,-0.00011143,0.003302552852243845,50.1259441510253,0.11645501333010544
2026-03-29 07:00:00,66738.5,66752.61,66556.78,66671.0,346.10727,48.654003129141266,4.84268384076131,-7.0924524914027405,66721.8870217937,66698.27121809009,284.7453400729929,0.114,-0.00011156,0.0030190594708955354,51.609181988063256,0.4714966841580007
2026-03-29 08:00:00,66671.0,66772.83,66600.0,66724.0,177.06023,50.25397206156551,5.168082490097731,-4.640345495102647,66722.30961743496,66700.6101982637,276.7513872106364,0.135,-0.00011156,0.03567998361994633,50.041306949320145,0.6337342896662405
2026-03-29 09:00:00,66724.0,66773.02,66549.54,66634.01,225.04256,47.54495071676498,-1.814560533806798,-4.075188502843477,66704.64969394797,66694.55563478518,272.9462881241631,0.137,-0.00011156,-0.020382300222829677,51.770994731867425,0.4446515133430672
2026-03-29 10:00:00,66634.01,66634.02,66418.0,66502.79,345.865,43.83432759123497,-17.73230580285599,-6.806611962845979,66664.27775515839,66677.12239525926,268.8801246867232,0.138,-0.00011156,-0.019215304587605,50.30683131806475,0.20126583994972858
2026-03-29 11:00:00,66502.8,66988.01,66502.79,66816.28,336.66276,53.22622264707398,-4.993646901944885,-6.444018950665761,66694.67820412671,66689.77308659932,284.3329729233859,0.162,-0.00011156,0.039355226534062746,50.56731035805221,0.9143442518359134
2026-03-29 12:00:00,66816.29,66870.34,66703.07,66849.88,185.85649,54.11191415291353,7.724033398219035,-3.610408480888802,66725.71856330137,66704.32826054483,275.97133200028617,0.193,-0.00011156,0.0291260279315195,52.14017033441601,0.40674807075213115
2026-03-29 13:00:00,66849.88,66875.24,66524.28,66580.36,359.5639,46.504885998508556,-3.900166177409119,-3.668360020192866,66696.6468506411,66693.05841867712,281.32766542883763,0.143,-0.00011156,-0.019789459228685826,53.7538106202986,0.40208153121727985
2026-03-29 14:00:00,66580.36,66797.01,66461.0,66589.64,372.89659,46.782294606630956,-12.222713808718254,-5.379230777897944,66675.24548051288,66683.65674425192,285.2335464696346,0.268,-0.00011156,0.029498974037588915,53.583806368583616,0.6467829281232232
2026-03-29 15:00:00,66589.64,66730.6,66334.37,66523.0,518.27098,44.97851838725015,-23.919949544841074,-9.08737453128657,66644.7963844103,66669.05158568356,293.16186457894713,0.415,-0.00011156,0.007748366509443508,53.08860069944926,0.3874617246527051
2026-03-29 16:00:00,66523.01,66665.05,66435.75,66499.35,232.56305,44.32533666967114,-34.69846814668563,-14.209593254366382,66615.70710752826,66653.62416880323,288.60030282330825,0.307,-0.00011156,-0.028071689234051435,50.11230971690852,0.6398676097487023
2026-03-29 17:00:00,66499.36,66546.0,66158.26,66385.84,329.15631,41.23051720514153,-51.80268108948076,-21.72821082138926,66569.7336860226,66629.28015345748,295.68170976450085,0.085,-0.00011156,-0.04498712762326913,52.72990472463513,0.09014597286788806
2026-03-29 18:00:00,66385.84,66540.43,66321.66,66427.26,147.43013,42.79994161489757,-61.308914237393765,-29.644351504590162,66541.23894881809,66610.91468496135,290.1880162098929,0.633,-0.00011156,-0.04209374085779798,51.51073696522583,0.6734749567910354
2026-03-29 19:00:00,66427.27,66477.81,66323.3,66348.62,285.67371,40.583984692870395,-74.33141696879466,-38.58176459743106,66502.71515905448,66587.06971360123,280.4967293377573,0.68,-0.00011156,-0.04167595002527802,53.887862339005075,0.24665324576954006
2026-03-29 20:00:00,66348.61,66793.83,66348.61,66614.05,280.05501,49.99474968297716,-62.513247690323624,-43.36806121600957,66524.9821272436,66589.5224669102,292.26267724220327,0.737,-0.00011156,0.019111792912052464,51.739923219319074,0.08873230838351953
2026-03-29 21:00:00,66614.04,66756.51,66509.41,66710.12,220.10647,52.90240298605872,-44.87789286885527,-43.67002754657871,66562.00970179489,66600.48587900927,289.0367717249024,0.649,-0.00011156,0.018988822200925834,50.03903629742369,0.19199762512218133
2026-03-29 22:00:00,66710.12,66710.12,65000.0,65860.31,2219.11979,34.04451930608319,-98.34070156577218,-54.604162350417404,66421.66976143591,66533.1971627357,390.54271660169474,0.656,-0.00011156,0.013672878941908412,53.945337435653656,0.9630498513366093
2026-03-29 23:00:00,65860.31,66382.98,65859.91,66010.93,930.51742,38.24623337343344,-127.09155508539698,-69.10164089741332,66339.52180914873,66485.71832975972,400.00895113014457,0.659,-0.00011156,0.024654066683719167,52.70513662705195,0.05270031373129225
2026-03-30 00:00:00,66010.93,67059.66,65800.59,66280.25,1328.87485,44.993948257308645,-126.68459923798218,-80.6182325655271,66327.66744731899,66467.03939069065,461.37045462084905,0.673,-0.00011156,-0.045572540272169906,50.830713637772014,0.7629425214132474
2026-03-30 01:00:00,66280.24,66834.79,66280.24,66653.74,685.87133,52.710954866078346,-95.12798597589426,-83.52018324760053,66392.8819578552,66484.01217335514,468.0261364336447,0.72,-0.00011172,-0.0410521306287878,53.72206736103661,0.5065733688910611
2026-03-30 02:00:00,66653.74,67450.0,66580.01,67121.01,1220.60217,60.22861544560709,-32.044964349188376,-73.2251394679181,66538.50756628417,66541.92106668648,496.737840974099,0.877,-0.00011172,0.0472653259847686,50.09902043917264,0.7554370578466819
2026-03-30 03:00:00,67121.01,67319.33,66977.62,67173.8,466.26604,60.983258554800585,21.955408313908265,-54.18902991155283,66665.56605302735,66599.36460607863,485.66442376166384,0.918,-0.00011172,0.026332878978482577,53.46297269304907,0.6685099547571529
2026-03-30 04:00:00,67173.8,67650.01,67167.92,67616.29,809.57231,66.68880892535714,99.31153608910972,-23.48891671142032,66855.71084242187,66691.81236916238,485.4091077786876,0.964,-0.00011172,0.04009673055245626,53.403855528838996,0.5492792132069101
2026-03-30 05:00:00,67616.28,67800.0,67442.0,67492.46,627.15632,63.87382097108204,148.90825686923927,10.990518004711596,66983.0606739375,66764.59851742034,476.308457223067,0.994,-0.00011172,-0.004637836311977991,53.68968522595235,0.3565850177932023
2026-03-30 06:00:00,67492.46,67585.97,67278.53,67305.14,721.7835,59.764147929945935,171.1262203651131,43.0176584767919,67047.47653915001,66813.7386522003,464.2464245642767,0.995,-0.00011172,-0.02665695791265248,51.9382052024509,0.5000261966168983
2026-03-30 07:00:00,67305.14,67624.39,67227.88,67624.39,584.47106,64.01378625629371,212.0505368320737,76.82423414784827,67162.85923132,66887.434229273,459.40810852397084,0.952,-0.00011172,0.00014228015330488425,53.71259651427567,0.48935012710184556
2026-03-30 08:00:00,67624.39,67946.02,67604.56,67666.44,1729.15176,64.54495990990047,245.05163335938414,110.46971399015546,67263.575385056,66958.25293570272,450.98324362940195,0.485,-0.00011172,0.01528253237477463,50.00447775339563,0.5327950199723035
2026-03-30 09:00:00,67666.44,67698.62,67460.0,67495.46,607.44273,60.62640291416821,254.4751519108686,139.2708015742981,67309.9523080448,67007.08994154792,435.81444051301577,0.338,-0.00011172,-0.03202440207821039,52.31077650532541,0.7709670281519264
2026-03-30 10:00:00,67495.46,67518.37,67360.41,67488.53,255.63666,60.46617104236556,258.40542824711883,163.09772690886226,67345.66784643584,67050.85721958902,415.9676947620855,0.294,-0.00011172,0.02009587249646115,51.88275929587527,0.09281710357868911
2026-03-30 11:00:00,67488.88,68042.3,67488.88,67680.45,790.86208,63.354702121229145,273.8497709236981,185.24813571182943,67412.62427714867,67108.0929268991,425.81071656479395,0.266,-0.00011172,-0.03351701929426587,52.910348593384164,0.8567035423904349
2026-03-30 12:00:00,67680.44,67979.93,67666.17,67899.59,627.65449,66.37568150900364,300.31049785351206,208.26060814016597,67510.01742171895,67180.0472062719,417.80709395302256,0.139,-0.00011172,0.004574310480529406,53.25438573783476,0.06472898664275561
2026-03-30 13:00:00,67899.59,68169.65,67428.57,67529.52,1379.99177,57.721707583661335,288.0982411990408,224.22813475194096,67513.91793737517,67211.81746024718,440.89801581352003,0.131,-0.00011172,0.03667471446042536,51.42876247774232,0.12466045156323735
2026-03-30 14:00:00,67529.52,67864.49,67088.73,67799.54,1205.57197,61.650532400285314,296.7871199888614,238.73993179932506,67571.04234990013,67265.2467820429,464.81672896969786,0.08,-0.00011172,0.03700599417580418,50.06552404355038,0.24969128804311014
2026-03-30 15:00:00,67799.54,67896.89,67407.63,67629.4,964.70473,57.993571947767215,286.6400350522308,248.31995244990622,67582.7138799201,67298.351620039,466.56267690043336,0.945,-0.00011172,-0.024027827455941078,50.64990646895164,0.028893939498195964
2026-03-30 16:00:00,67629.4,67641.65,67222.0,67368.1,660.26793,52.812302270165645,254.57904218106705,249.5717703961384,67539.79110393609,67304.69238185363,463.21177140754486,0.81,-0.00011172,0.04250331759821764,50.88038593406769,0.02715508706392966
2026-03-30 17:00:00,67368.1,67465.2,66650.0,66828.02,917.71373,44.051894904690194,183.47554016312642,236.352524349536,67397.43688314888,67261.35852895785,488.35378773557716,0.73,-0.00011172,0.022136023106341454,51.78581656774315,0.9309216762091388
2026-03-30 18:00:00,66828.02,66929.18,66508.25,66653.46,498.11738,41.64727146221809,111.75176462014497,211.43237240365778,67248.64150651911,67206.09502632532,483.5378028973211,0.609,-0.00011172,0.0455439662226859,52.56148756268549,0.6867326224800927
2026-03-30 19:00:00,66653.45,66664.57,66233.13,66550.05,597.89786,40.245733649874246,46.03516823040263,178.35293156900676,67108.9232052153,67146.45456938665,479.81653126179833,0.571,-0.00011172,0.033613359253873,50.50522724011002,0.5654353023299885
2026-03-30 20:00:00,66550.06,66691.48,66523.75,66651.4,324.61202,42.295360929464366,2.1080893697217107,143.10396312914975,67017.41856417223,67101.44960853332,457.52463617166956,0.611,-0.00011113,-0.03261873947762908,50.57017437869511,0.15197552422061
2026-03-30 21:00:00,66651.41,66994.17,66587.32,66809.3,481.422,45.43557063920161,-19.735725570921204,110.53602538913556,66975.79485133779,67074.89055321211,453.90501930226395,0.407,-0.00011113,-0.0076794726931239815,50.454883772103464,0.32528358817890857
2026-03-30 22:00:00,66809.3,66989.1,66683.72,66784.98,169.50316,45.02912028203311,-38.5649740221852,80.71582550687141,66937.63188107024,67048.53504837464,443.29608935210257,0.33,-0.00011113,0.004037111593096256,51.42033373337691,0.4234638490072269
2026-03-30 23:00:00,66784.97,66797.38,66419.79,66797.37,698.2419,45.29759928625032,-51.88937125299708,54.19478615489771,66909.57950485618,67025.70186215876,438.60279725552465,0.657,-0.00011113,0.00232054560265027,51.899843330681676,0.10834128104435703
2026-03-31 00:00:00,66797.38,67303.33,66544.51,67208.75,658.94529,53.43034530529581,-28.920743769966066,37.57168016992496,66969.41360388495,67042.3426019625,461.47545459441625,0.646,-0.00011113,0.022694015516457416,52.013821722833804,0.5413165988313997
2026-03-31 01:00:00,67208.74,68408.37,67050.0,67938.54,1458.05548,63.731757252555155,47.621066865103785,39.58155750896073,67163.23888310796,67123.81509269318,525.5393506948147,0.333,-0.00011113,0.04307942214285039,52.08994087187379,0.6435121163520809
2026-03-31 02:00:00,67938.05,68096.87,67775.18,67943.43,435.18783,63.78955663705928,107.43711717046972,53.15266944126253,67319.27710648636,67198.32553881199,510.9786827880424,0.374,-0.00011113,-0.020324395403883224,50.532328985049844,0.39625422837209023
2026-03-31 03:00:00,67943.43,68009.99,67648.2,67704.74,387.87365,58.85875197656576,134.03639171547547,69.32941389610512,67396.3696851891,67244.36321710181,500.3223483031828,0.349,-0.00011113,0.013435472085014832,51.191920079160354,0.2336490024782052
2026-03-31 04:00:00,67704.74,67979.38,67405.89,67544.01,1149.88888,55.734543093188954,140.52703255027882,83.56893762693986,67425.89774815128,67271.60383372892,505.54860913867014,0.365,-0.00011113,-0.0070185520337690405,53.731279406826,0.4512165274841611
2026-03-31 05:00:00,67544.01,67780.34,67400.0,67681.68,653.43122,57.800690985420694,154.99306702140893,97.85376350583367,67477.05419852103,67308.8834852081,496.6051370573363,0.113,-0.00011113,-0.04296306514827656,52.81540857824355,0.776038659527941
2026-03-31 06:00:00,67681.69,67711.02,67333.33,67492.85,511.27605,54.07257135619887,149.49719013103459,108.18244883087387,67480.21335881684,67325.60771382555,488.1111986960982,0.073,-0.00011113,-0.03463864547427479,52.7567804360201,0.06066820736164347
2026-03-31 07:00:00,67492.86,67524.65,67103.32,67367.69,1579.98188,51.69263824092139,133.50335849176918,113.24663076305293,67457.70868705347,67329.43337620504,483.34111307494743,0.002,-0.00011113,0.009747552331213771,50.49070773773006,0.45038419993213896
2026-03-31 08:00:00,67367.7,67496.0,66688.68,66778.33,897.84489,42.26028712724007,72.43669998817495,105.08464460807734,67321.83294964278,67279.3330692773,506.4824621410231,0.048,-0.00011113,-0.012138872957877911,50.38213242706055,0.9174990139046433
2026-03-31 09:00:00,66778.34,66924.33,65998.05,66124.99,1512.48446,34.70106168189896,-28.351328184027807,78.39745004965631,67082.46435971423,67174.3927902521,536.4680005595213,0.004,-0.00011113,-0.014727326100846726,50.463507057747385,0.5890291599398789
2026-03-31 10:00:00,66125.0,66471.08,66100.01,66363.38,788.27557,38.989349983782205,-87.97634936527174,45.12269016667071,66938.64748777139,67100.66435477464,524.6538576624132,0.039,-0.00011113,-0.04597271052210712,51.57276542950577,0.2708531961746419
2026-03-31 11:00:00,66363.38,66922.58,66240.14,66685.69,989.3859,44.31403626508525,-107.97719103872078,14.502713925592413,66888.05599021712,67062.93941343148,535.9242964008124,0.115,-0.00011113,0.04600442189302073,51.69746633620177,0.6740183907026757
2026-03-31 12:00:00,66685.69,66939.9,66520.71,66653.26,539.00678,43.89889129825134,-125.00386538643215,-13.3986019368125,66841.0967921737,67025.69583039224,527.5861323721821,0.929,-0.00011113,0.02380620620233595,50.60396306656741,0.932256035565041
2026-03-31 13:00:00,66653.27,67412.11,66653.27,67302.29,1087.22021,53.323426514262444,-85.1448340020288,-27.747848349855765,66933.33543373896,67050.84075490203,544.1049800598838,0.959,-0.00011113,0.000921725119759631,52.911751250989425,0.4961441743788383
2026-03-31 14:00:00,67302.28,67767.87,66427.53,66587.45,1485.37387,44.46365681795359,-109.97021016522194,-44.192320712929,66864.15834699117,67008.7143226382,600.9789100556061,0.887,-0.00011113,0.014837231732063569,50.124545613855474,0.26013773597740153
2026-03-31 15:00:00,66587.46,67283.25,66587.46,66736.8,1025.58837,46.46500750277777,-116.2531093225407,-58.604478434851345,66838.68667759294,66983.994838762,607.7518450516345,0.91,-0.00011113,-0.02317311265262957,53.732322631235945,0.46085363624603237
2026-03-31 16:00:00,66736.79,68030.19,66729.28,67665.83,1334.03651,56.87565266569377,-45.740131632992416,-56.03160907447956,67004.11534207435,67045.97985342,657.2631418336608,0.951,-0.00011113,0.042434913639335506,53.48377598965156,0.7042829764237133
2026-03-31 17:00:00,67665.83,68589.49,67403.81,67526.75,2195.81331,55.14671563024875,-1.0683669858262874,-45.03896065674891,67108.64227365948,67089.6862303818,695.0072031312569,0.996,-0.00011113,-0.020493359022685367,53.87013563225537,0.12240314224167148
2026-03-31 18:00:00,67526.76,67947.98,67526.3,67854.05,426.40012,58.35506037051361,60.05245565211226,-24.02067739497668,67257.7238189276,67159.17384580163,675.4838314790238,0.581,-0.00011113,-0.005010844096778065,51.8825554769957,0.7033415790934929
2026-03-31 19:00:00,67854.04,68029.41,67716.35,67838.8,435.2447,58.14636257975283,106.03825736955332,1.9911095579293203,67373.93905514208,67220.95804163784,649.5964149448076,0.35,-0.00011113,-0.03205294216356468,50.9333741784103,0.043857197467795594
2026-03-31 20:00:00,67838.79,68267.27,67831.7,68265.53,693.06575,62.21819627565163,174.89974581063143,36.572836808469745,67552.25724411366,67315.91912876167,634.3088138773219,0.376,-0.00011113,0.03656184017807933,53.90471737738907,0.7447057845084364
2026-03-31 21:00:00,68265.53,68410.3,67884.0,68277.99,494.48096,62.333425463462504,227.85185503585672,74.82864045394714,67697.40379529093,67403.38011705606,626.5938986003705,0.414,-0.00011113,-0.03603162446000333,51.40252005832161,0.8229212079071448
2026-03-31 22:00:00,68278.0,68341.16,67962.27,68172.87,755.55219,60.652755861682145,258.3563069355587,111.53417375026946,67792.49703623274,67473.33374277824,608.9007629860582,0.284,-0.00011113,0.027436227687635886,51.41089238827975,0.5877295581432243
2026-03-31 23:00:00,68173.59,68371.1,68090.2,68284.48,610.99275,61.82952522318251,288.2149366924714,146.87032633870984,67890.8936289862,67547.07431161657,585.4721370584832,0.445,-0.00011113,0.002902834501536021,52.31789885149102,0.3448418865392814
2026-04-01 00:00:00,68284.49,68343.77,67853.3,68330.75,542.79511,62.33247565448827,312.0150034627877,179.89926176352543,67978.86490318897,67618.31755601506,578.6862701257345,0.501,-0.00011113,0.0003452343212217851,51.57131289184073,0.7670237650081804
2026-04-01 01:00:00,68330.76,68378.64,67760.33,67782.73,966.68117,53.36384164053033,283.38935773054254,200.59728095692887,67939.63792255118,67633.26414183187,581.5165365453247,0.477,-0.00011094,-0.019444927083221264,51.242756569858386,0.014618894184218356
2026-04-01 02:00:00,67782.74,67913.98,67578.75,67668.89,1114.17912,51.699726642312385,248.65109560152632,210.20804388584838,67885.48833804094,67636.50285621079,563.9246410778012,0.28,-0.00011094,-0.03321566975871859,53.33408926154848,0.98986917619957
2026-04-01 03:00:00,67668.9,68250.0,67668.9,68170.67,551.94514,57.92756134843234,258.6289119323337,219.89221749514547,67942.52467043276,67685.06350564618,565.1521667151012,0.843,-0.00011094,0.018111510147526155,51.0720733415862,0.7840569850516367
2026-04-01 04:00:00,68170.67,68476.26,68005.33,68303.83,711.87735,59.42281385350135,274.1214015142177,230.73805429895992,68014.78573634621,67741.31500513288,558.4220119497363,0.624,-0.00011094,-0.01653004447106693,53.561333601936354,0.944100511715455
2026-04-01 05:00:00,68303.83,68755.51,68150.0,68456.02,817.4812,61.12341315360025,295.2760141323379,243.64564626563555,68103.03258907697,67806.28818648444,561.785439667612,0.581,-0.00011094,0.0005137257900539108,51.314962251112135,0.45184093207333664
2026-04-01 06:00:00,68456.01,69236.78,68456.01,69102.85,1241.29278,67.38066810914228,360.0841463643883,266.9333462853861,68302.99607126159,67924.15744225858,577.4271939770686,0.607,-0.00011094,-0.008047911520828697,51.90708461141274,0.9097268533195355
2026-04-01 07:00:00,69102.8,69310.0,68667.02,68692.0,1537.595,60.698027296935166,373.98186653065204,288.3430503344393,68380.79685700926,67993.96131114417,582.1095372644205,0.28,-0.00011094,-0.03543907021308185,52.310523789508494,0.7589327909101795
2026-04-01 08:00:00,68692.0,68851.35,68389.21,68670.16,1279.02403,60.35535214024301,378.866269891354,306.4476942458222,68438.66948560742,68055.43391922198,573.5402846026761,0.268,-0.00011094,0.03976325784199325,52.02639382737098,0.4707288615461195
2026-04-01 09:00:00,68670.15,68733.78,68390.25,68644.0,480.44871,59.91899473462179,376.2886797051033,320.41589133767843,68479.73558848594,68108.93992656544,557.1109785596278,0.798,-0.00011094,0.025411219475949973,51.935641029492956,0.6405430700826299
2026-04-01 10:00:00,68644.01,68662.26,68407.08,68585.55,974.80784,58.89444659903659,365.31833206966985,329.3963794840767,68500.89847078876,68152.26811505949,535.5444800910825,0.92,-0.00011094,0.02760040953159032,51.51865741942232,0.7453041720604742
2026-04-01 11:00:00,68585.55,68736.15,68505.91,68712.52,752.56981,60.47546143275508,362.6888194542262,336.05486747810664,68543.22277663101,68203.20010459953,513.7370172274331,0.944,-0.00011094,-0.00794775707940655,51.860758795335805,0.9279827635828103
